SKU;Nazov;Cena;Pocet_ks;URL
P373308;"4090 Ernie Ball Polypro Jacquard Strap - Santa Fe -  "" vyšívaný "" kytarový pás - 1ks";712,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/4090-Ernie-Ball-Polypro-Jacquard-Strap-Santa-Fe-vysivany-kytarovy-pas-1ks
P373314;"4091 Ernie Ball Polypro Strap - Royal Bloom - "" vyšívaný "" kytarový pás - 1ks";712,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/4091-Ernie-Ball-Polypro-Strap-Royal-Bloom-vysivany-kytarovy-pas-1ks
P373320;4092 Ernie Ball Polypro Strap - California Weave - kytarový pás - 1ks;712,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/4092-Ernie-Ball-Polypro-Strap-California-Weave-kytarovy-pas-1ks
P373326;"4093 Ernie Ball Polypro Jacquard Strap - Regal Black - "" vyšívaný "" kytarový pás - 1ks";712,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/4093-Ernie-Ball-Polypro-Jacquard-Strap-Regal-Black-vysivany-kytarovy-pas-1ks
P373332;4094 Ernie Ball Polypro Strap - Vintage Weave;712,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/4094-Ernie-Ball-Polypro-Strap-Vintage-Weave
P373338;Kyser KGCUA Capo Quick-change Blue Classical - kapodastr na klasickou kytaru;509,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kapodastry/Kyser-KGCUA-Capo-Quick-change-Blue-Classical-kapodastr-na-klasickou-kytaru
P373358;Kyser KGCG Capo Quick-change Gold Classical - kapodastr na klasickou kytaru;509,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kapodastry/Kyser-KGCG-Capo-Quick-change-Gold-Classical-kapodastr-na-klasickou-kytaru
P373378;Kyser KGCWA Capo Quick-change Pure White Classical - kapodastr na klasickou kytaru;509,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kapodastry/Kyser-KGCWA-Capo-Quick-change-Pure-White-Classical-kapodastr-na-klasickou-kytaru
P373388;Kyser KGCSA Capo Quick-change Ruby Red Classical- kapodastr na klasickou kytaru;509,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kapodastry/Kyser-KGCSA-Capo-Quick-change-Ruby-Red-Classical-kapodastr-na-klasickou-kytaru
P373408;Kyser KGCSVA Capo Quick-change Silver Vein Classical - kapodastr na klasickou kytaru;509,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kapodastry/Kyser-KGCSVA-Capo-Quick-change-Silver-Vein-Classical-kapodastr-na-klasickou-kytaru
P373430;MusicNomad MN300 Humitar pro akustickou kytaru, zvlhčovač;399,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Zvlhcovace/MusicNomad-MN300-Humitar-pro-akustickou-kytaru-zvlhcovac
P373431;MusicNomad MN302 Humilele pro ukulele, zvlhčovač;287,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Zvlhcovace/MusicNomad-MN302-Humilele-pro-ukulele-zvlhcovac
P373432;MusicNomad MN303 Humitar do kufru na nástroj, zvlhčovač;449,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Zvlhcovace/MusicNomad-MN303-Humitar-do-kufru-na-nastroj-zvlhcovac
P373433;MusicNomad MN100 Guitar Detailer - čistící prostředek na matné i lesklé povrchy kytar - 1ks;299,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN100-Guitar-Detailer-cistici-prostredek-na-matne-i-leskle-povrchy-kytar-1ks
P373434;MusicNomad MN109 Guitar String Fuel - čistič a lubrikant strun;299,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN109-Guitar-String-Fuel-cistic-a-lubrikant-strun
P373435;MusicNomad MN101 Guitar Polish - leštěnka;324,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN101-Guitar-Polish-lestenka
P373436;MusicNomad MN102 Guitar Wax - čistící vosk na nástroje - 1ks;337,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN102-Guitar-Wax-cistici-vosk-na-nastroje-1ks
P373437;MusicNomad MN103 Guitar ONE - čistič, leštěnka a vosk v jednom;337,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN103-Guitar-ONE-cistic-lestenka-a-vosk-v-jednom
P373440;MusicNomad MN140 Premium Guitar Care Kit-3 Pack - profesionální set na údržbu nástroje - 1ks;449,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN140-Premium-Guitar-Care-Kit-3-Pack-profesionalni-set-na-udrzbu-nastroje-1ks
P373442;MusicNomad MN117 Drum & Cymbal Combo - sada na bubny a činely;324,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN117-Drum-Cymbal-Combo-sada-na-bubny-a-cinely
P373443;MusicNomad MN150 Guitar ONE Tech size  - čistič, leštěnka a vosk v jednom balení - 1ks;648,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN150-Guitar-ONE-Tech-size-cistic-lestenka-a-vosk-v-jednom-baleni-1ks
P373444;MusicNomad MN200 Flannel Cloth - leštící hadřík;112,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN200-Flannel-Cloth-lestici-hadrik
P373479;4097 Ernie Ball Polypro Strap - Indigo Orchid  Strap;712,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/4097-Ernie-Ball-Polypro-Strap-Indigo-Orchid-Strap
P373480;4098 Ernie Ball Polypro Strap - Imperial Paisley - kytarový pás - 1ks;712,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/4098-Ernie-Ball-Polypro-Strap-Imperial-Paisley-kytarovy-pas-1ks
P373487;Kyser Capo KG6TDA Quick-change Tie Dye - kapodastr na akustickou kytaru;509,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kapodastry/Kyser-Capo-KG6TDA-Quick-change-Tie-Dye-kapodastr-na-akustickou-kytaru
P373488;Stage Trix Wah Fastener - upevňovač wah pedálů;150,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Pedalboardy/Stage-Trix-Wah-Fastener-upevnovac-wah-pedalu
P373493;6330 Ernie Ball Samice / Samice - redukce - 1ks;170,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6330-Ernie-Ball-Samice-Samice-redukce-1ks
P373494;9136 Ernie Ball Nylon Medium 0.72mm - nylonové trsátko, medium - 12ks;118,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Trsatka/9136-Ernie-Ball-Nylon-Medium-0-72mm-nylonove-trsatko-medium-12ks
P373530;Dunlop držák trsátek 5006J - 1ks;90,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Trsatka/Dunlop-drzak-trsatek-5006J-1ks
P373531;Dunlop Delrin 500 - 0.71mm - růžová - 1ks;20,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Trsatka/Dunlop-Delrin-500-0-71mm-ruzova-1ks
P373532;Dunlop Krokodyl GAT 0.96mm fialova - 1ks;10,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Trsatka/Dunlop-Krokodyl-GAT-0-96mm-fialova-1ks
P373535;Dunlop Nylon Standard 1.0mm - černá - trsátka -12ks;160,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Trsatka/Dunlop-Nylon-Standard-1-0mm-cerna-trsatka-12ks
P373542;Proel  CHL400LU15 Midi kabel 1.5m;185,0Kč;0;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/Proel-CHL400LU15-Midi-kabel-1-5m
P373557;Capo CB66 - Kapodaster;59,0Kč;0;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kapodastry/Capo-CB66-Kapodaster
P373565;Dunlop Tortex Standard 1mm - modrá - kytarová trsátka - 12ks;180,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Trsatka/Dunlop-Tortex-Standard-1mm-modra-kytarova-trsatka-12ks
P373568;DUNLOP Gator Grip 0.71 mm vínová trsátka 1ks;20,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Trsatka/DUNLOP-Gator-Grip-0-71-mm-vinova-trsatka-1ks
P373584;Proel CHLP185LU15 - 1x stereo jack 6.3mm + 1x stereo jack 3.5mm;259,0Kč;0;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/Proel-CHLP185LU15-1x-stereo-jack-6-3mm-1x-stereo-jack-3-5mm
P373587;Dunlop 6582 Ultraglide String Conditioner  - čistící prostředek na struny - 1ks;180,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/Dunlop-6582-Ultraglide-String-Conditioner-cistici-prostredek-na-struny-1ks
P373594;Elixir Acoustic Nanoweb Phosphor Bronze Light 12-string /10-47/ - struny na akustickou kytaru;750,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Akusticke/Elixir-Acoustic-Nanoweb-Phosphor-Bronze-Light-12-string-10-47-struny-na-akustickou-kytaru
P373596;"StageTrix Cable Wraps - "" svítící "" suchý zip - kabelový vazač - 1ks";15,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/StageTrix-Cable-Wraps-svitici-suchy-zip-kabelovy-vazac-1ks
P373599;4052 Ernie Ball Polypro Guitar Strap - Brown - kytarový pás - 1ks;222,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/4052-Ernie-Ball-Polypro-Guitar-Strap-Brown-kytarovy-pas-1ks
P373628;Kyser KBMBA Capo Quick-change Black - kapodastr na Banjo,Ukulele a Mandolínu;509,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kapodastry/Kyser-KBMBA-Capo-Quick-change-Black-kapodastr-na-Banjo-Ukulele-a-Mandolinu
P373668;4247 Ernie Ball Fretboard Conditioner - čistící ubrousky na hmatník - 20ks;188,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/4247-Ernie-Ball-Fretboard-Conditioner-cistici-ubrousky-na-hmatnik-20ks
P373669;4248 Ernie Ball  Instrument Polish - čistící ubrousky - 20ks;169,2Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/4248-Ernie-Ball-Instrument-Polish-cistici-ubrousky-20ks
P373670;4249 Ernie Ball STRING CLEANER - čistící ubrousky na struny - 20ks;188,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/4249-Ernie-Ball-STRING-CLEANER-cistici-ubrousky-na-struny-20ks
P373868;Kyser KGCCVA Classical Capo Copper Vein - kapodastr na klasickou kytaru;509,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kapodastry/Kyser-KGCCVA-Classical-Capo-Copper-Vein-kapodastr-na-klasickou-kytaru
P373869;Kyser KLSCA K-Lever DADGAD Capo;879,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kapodastry/Kyser-KLSCA-K-Lever-DADGAD-Capo
P373870;Kyser KLHU1A Ukulele Humidifier, zvlhčovač pro ukulele;494,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Zvlhcovace/Kyser-KLHU1A-Ukulele-Humidifier-zvlhcovac-pro-ukulele
P374151;Voodoolab PPBAR-RS 2.1mm Rovný / Lomený  - 18” / 46cm /- napájecí kabel - 1ks;134,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/Voodoolab-PPBAR-RS-2-1mm-Rovny-Lomeny-18-46cm-napajeci-kabel-1ks
P374165;Voodoolab Voltage Doublers PPY Two 2.1mm straight barrels to 2.1mm straight barrel standard polarity - 18” - napájecí kabel 46cm - 1ks;255,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/Voodoolab-Voltage-Doublers-PPY-Two-2-1mm-straight-barrels-to-2-1mm-straight-barrel-standard-polarity-18-napajeci-kabel-46cm-1ks
P374187;MusicNomad MN107 Amp & Case Cleaner & Conditioner;324,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN107-Amp-Case-Cleaner-Conditioner
P374188;MusicNomad MN108 Premium Guitar Care System (5 Pak)- MN103,MN101,MN105,MN201,MN202;1008,9Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN108-Premium-Guitar-Care-System-5-Pak-MN103-MN101-MN105-MN201-MN202
P374189;MusicNomad MN 120 String Fuel - Refill (naplní dva kompletně suché String Fuely);150,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN-120-String-Fuel-Refill-naplni-dva-kompletne-suche-String-Fuely
P374190;MusicNomad MN201 Super Soft Edgeless Microfiber Suede Polishing Cloth;199,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN201-Super-Soft-Edgeless-Microfiber-Suede-Polishing-Cloth
P374191;MusicNomad MN202 Edgeless Microfiber Guitar Detailing Towel;224,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN202-Edgeless-Microfiber-Guitar-Detailing-Towel
P374192;MusicNomad MN110 Drum Detailer - All Purpose for Cymbals, Hardware & Shells;387,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN110-Drum-Detailer-All-Purpose-for-Cymbals-Hardware-Shells
P374193;MusicNomad MN111 Cymbal Cleaner - Cleans, Polishes & Protects;436,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN111-Cymbal-Cleaner-Cleans-Polishes-Protects
P374194;MusicNomad MN112 Premium Drum & Cymbal Care System - MN110,MN111,MN210;897,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN112-Premium-Drum-Cymbal-Care-System-MN110-MN111-MN210
P374196;MusicNomad MN301 Humid-i-Bar Replacement Sponge for MN300, náhradní houba do zvlhčovače;175,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Zvlhcovace/MusicNomad-MN301-Humid-i-Bar-Replacement-Sponge-for-MN300-nahradni-houba-do-zvlhcovace
P374198;MusicNomad MN130 The Piano ONE - All in 1 Cleaner, Polish, Wax for Gloss Pianos - čistící prostředek na piano;288,8Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN130-The-Piano-ONE-All-in-1-Cleaner-Polish-Wax-for-Gloss-Pianos-cistici-prostredek-na-piano
P374199;MusicNomad MN131 All Purpose Key ONE - For Keyboards, Piano Keys & Matte Finishes - čistič kláves;287,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN131-All-Purpose-Key-ONE-For-Keyboards-Piano-Keys-Matte-Finishes-cistic-klaves
P374201;MusicNomad MN700 Lacquer Polish for Brass & Woodwind - čistící prostředek na dechové nástroje - 1ks¨;312,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN700-Lacquer-Polish-for-Brass-Woodwind-cistici-prostredek-na-dechove-nastroje-1ks
P374202;MusicNomad MN701 Silver Polish for Silver and Silver Plating;312,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN701-Silver-Polish-for-Silver-and-Silver-Plating
P374203;MusicNomad MN702 Bore Oil - olej na duté dřevěné nástroje;274,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN702-Bore-Oil-olej-na-dute-drevene-nastroje
P3094;4056 Ernie Ball Polylock Strap Black - uzamykatelný pás na kytaru;525,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/4056-Ernie-Ball-Polylock-Strap-Black-uzamykatelny-pas-na-kytaru
DU417P1.14;Dunlop Gator Grip 1.14mm modrá trsátka - 1ks;15,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Trsatka/Dunlop-Gator-Grip-1-14mm-modra-trsatka-1ks
P374405;91766 Ernie Ball série SIDEMAN Thin 0.46mm Assorted Color Cellulose Pick - různé barvy, tenké, celuloidové trsátko - 1ks;10,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Trsatka/91766-Ernie-Ball-serie-SIDEMAN-Thin-0-46mm-Assorted-Color-Cellulose-Pick-ruzne-barvy-tenke-celuloidove-trsatko-1ks
P374414;9166 Ernie Ball série SIDEMAN Medium 0.72mm Pearloid Pick - různé barvy, medium, perleťové trsátko - 24ks;268,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Trsatka/9166-Ernie-Ball-serie-SIDEMAN-Medium-0-72mm-Pearloid-Pick-ruzne-barvy-medium-perletove-trsatko-24ks
P374415;9168 Ernie Ball série SIDEMAN Heavy 0.94mm Pearloid Pick - různé barvy, silné, perleťové trsátko - 24ks;268,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Trsatka/9168-Ernie-Ball-serie-SIDEMAN-Heavy-0-94mm-Pearloid-Pick-ruzne-barvy-silne-perletove-trsatko-24ks
P374428;Elixir Nanoweb Anti Rust 7-strunná 10 / 56;395,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Elektricke/Elixir-Nanoweb-Anti-Rust-7-strunna-10-56
P374463;Bespeco PYC1 - Reproduktorový kabel;199,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/Bespeco-PYC1-Reproduktorovy-kabel
P374464;Bespeco PYJJ100 - Reproduktorový kabel;370,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/Bespeco-PYJJ100-Reproduktorovy-kabel
P374465;Bespeco EAYSRM150 - 1x Jack TRS 6.3 mm - 2x RCA Cinch;370,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/Bespeco-EAYSRM150-1x-Jack-TRS-6-3-mm-2x-RCA-Cinch
P374492;Ernie Ball 4057 Denim Strap SLATE WASH GREY DENIM - LIMITED EDITION;568,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/Ernie-Ball-4057-Denim-Strap-SLATE-WASH-GREY-DENIM-LIMITED-EDITION
P374493;Ernie Ball 4058 Denim Strap BLACK FADE - LIMITED EDITION;568,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/Ernie-Ball-4058-Denim-Strap-BLACK-FADE-LIMITED-EDITION
P374494;4059 Ernie Ball Denim Strap INDIGO RINSE TAN STITCH - LIMITED EDITION - kytarový pás - 1ks;568,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/4059-Ernie-Ball-Denim-Strap-INDIGO-RINSE-TAN-STITCH-LIMITED-EDITION-kytarovy-pas-1ks
P374512;Dunlop - Nylon Max Grip - 1.5mm trsátka - 12ks;150,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Trsatka/Dunlop-Nylon-Max-Grip-1-5mm-trsatka-12ks
P374516;EBS PCF58 - propojovací kabel 58cm -1ks;210,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/EBS-PCF58-propojovaci-kabel-58cm-1ks
P374517;EBS PCF28 - propojovací kabel 28cm - 1ks;159,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/EBS-PCF28-propojovaci-kabel-28cm-1ks
P374518;EBS PCF18 - propojovací kabel 18cm;180,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/EBS-PCF18-propojovaci-kabel-18cm
P374519;EBS PCF10 - propojovací kabel 10cm;150,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/EBS-PCF10-propojovaci-kabel-10cm
P374540;Samson MC18 - mikrofonní kabel XLR / XLR - 5.5m  - 1ks;299,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/Samson-MC18-mikrofonni-kabel-XLR-XLR-5-5m-1ks
P374541;Samson TM20 - mikrofonní kabel 6m - 1ks;490,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/Samson-TM20-mikrofonni-kabel-6m-1ks
P374576;Kyser KDS500W - Instrument Polish čistící ubrousky na nástroje;179,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/Kyser-KDS500W-Instrument-Polish-cistici-ubrousky-na-nastroje
P374578;Kyser KG6RWA Capo Quick-change Rosewood;509,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kapodastry/Kyser-KG6RWA-Capo-Quick-change-Rosewood
P374840;MusicMan “Tone” Knob – EVH / Tone Knob Axis SS - Cream;87,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Nahradni-dily-a-potenciometry/MusicMan-Tone-Knob-EVH-Tone-Knob-Axis-SS-Cream
P374865;"M05153 MusicMan Parts - 10"" Radius Nut Blanks - Guitar - 2ks";180,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Nahradni-dily-a-potenciometry/M05153-MusicMan-Parts-10-Radius-Nut-Blanks-Guitar-2ks
P374867;"M05152 MusicMan Parts - 11"" Radius Nut Blanks - SR5 - 2ks";190,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Nahradni-dily-a-potenciometry/M05152-MusicMan-Parts-11-Radius-Nut-Blanks-SR5-2ks
P374868;"M05154 MusicMan Parts - 12"" Radius Nut Blanks - SM/LK - 2ks";180,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Nahradni-dily-a-potenciometry/M05154-MusicMan-Parts-12-Radius-Nut-Blanks-SM-LK-2ks
P374983;MusicMan Pickup - EVH/Axis - Bridge Humbucker;5175,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Nahradni-dily-a-potenciometry/MusicMan-Pickup-EVH-Axis-Bridge-Humbucker
P375260;MusicNomad MN104 FRINE Fret Polish - čistič pražců;237,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN104-FRINE-Fret-Polish-cistic-prazcu
P375261;MusicNomad MN106 TUNE-IT - Nut Sauce pro skvělé ladění;287,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/MusicNomad-MN106-TUNE-IT-Nut-Sauce-pro-skvele-ladeni
P375295;"Voodoolab Dingbat LARGE Pedalboard 25.75""x15.75""(66x40 cm)
                              Aluminum Pedalboard, 25.75"" x 15.75"", s Pedal Power montážní brakety a Gig Bag";6958,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Pedalboardy/Voodoolab-Dingbat-LARGE-Pedalboard-25-75-x15-75-66x40-cm
P375296;"Voodoolab Dingbat SMALL s Pedal Power 2 Plus - 18""x7.75""(45x20 cm) - pedalboard s napájecím zdrojem - 1ks";9073,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Pedalboardy/Voodoolab-Dingbat-SMALL-s-Pedal-Power-2-Plus-18-x7-75-45x20-cm-pedalboard-s-napajecim-zdrojem-1ks
P375309;D'Addario Planet Waves Custom Series Speaker Cable PW-S-05 - reproduktorový kabel - 1.5m - 1ks;650,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/D-Addario-Planet-Waves-Custom-Series-Speaker-Cable-PW-S-05-reproduktorovy-kabel-1-5m-1ks
P375313;"Voodoolab Dingba MEDIUMt PX Pedalboard 22""x13.5"" (56x35 cm)  s integrovaným PX-8 PLUS Pedal Switcherem a GigBag - 1ks";15800,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Pedalboardy/Voodoolab-Dingba-MEDIUMt-PX-Pedalboard-22-x13-5-56x35-cm-s-integrovanym-PX-8-PLUS-Pedal-Switcherem-a-GigBag-1ks
P375314;Proel AT300, profesionální redukce XLR3 samec na mono Jack 6,3 samec;55,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/Proel-AT300-profesionalni-redukce-XLR3-samec-na-mono-Jack-6-3-samec
P375867;"6044 Ernie Ball nástrojový "" Coil "" kabel 9.14m Rovný / Rovný Jack - černý";1149,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6044-Ernie-Ball-nastrojovy-Coil-kabel-9-14m-Rovny-Rovny-Jack-cerny
P375868;"6045 Ernie Ball nástrojový "" Coil "" kabel 9.14m Rovný / Zahnutý Jack - bílý";1149,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6045-Ernie-Ball-nastrojovy-Coil-kabel-9-14m-Rovny-Zahnuty-Jack-bily
P375913;"4219 ERNIE BALL 12"" x 12"" ULTRA-PLUSH MICROFIBER POLISH CLOTH";242,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Cistici-prostredky/4219-ERNIE-BALL-12-x-12-ULTRA-PLUSH-MICROFIBER-POLISH-CLOTH
P375936;Olympia HQB45100 - 45/100 - basové struny;330,0Kč;0;https://www.rockster.cz/Baskytary/Basove-struny/Olympia-HQB45100-45-100-basove-struny
